,Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Stock
5213,133.98,-4.43,7,7,7,7,74.64812550478013,1796.68400340847,AAPL_425-75
5214,133.98,-2.06,7,7,7,7,34.8254382430783,1796.68400340847,AAPL_455-190
5215,133.98,-8.38,7,7,7,7,131.4471600507767,1796.68400340847,AAPL_470-300
5216,133.98,0.37,7,7,7,7,61.02212876328176,1796.68400340847,AAPL_380-265
5217,133.98,-0.87,7,7,7,7,51.69465822668784,1796.68400340847,AAPL_445-290
5218,133.98,-6.94,7,7,7,7,120.4690329051926,1796.68400340847,AAPL_415-180
5219,133.98,-3.48,7,7,7,7,68.4657985409246,1796.68400340847,AAPL_430-290
5220,133.98,-5.08,7,7,7,7,75.97294291438449,1796.68400340847,AAPL_390-170
5221,133.98,-0.86,7,7,7,7,33.64204975511131,1796.68400340847,AAPL_480-200
5222,133.98,-0.03,7,7,7,7,22.948084803437155,1796.68400340847,AAPL_465-95
5223,133.98,-10.31,21,20,20,20,106.409432824807,1796.68400340847,AAPL_500-5
5224,133.98,-0.19,7,7,7,7,56.830284874053056,1796.68400340847,AAPL_490-105
5225,133.98,-3.08,7,7,7,7,45.03630310321964,1796.68400340847,AAPL_405-280
5226,133.98,-4.29,8,8,7,7,53.57212874754566,1796.68400340847,AAPL_400-75
5227,133.98,-4.46,7,7,7,7,79.53768681944153,1796.68400340847,AAPL_440-80
5228,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_475-0
5229,133.98,-5.08,7,7,7,7,74.705436717545,1796.68400340847,AAPL_425-80
5230,133.98,-1.67,7,7,7,7,32.93963020584245,1796.68400340847,AAPL_455-195
5231,133.98,-6.03,8,8,8,8,101.17491146143897,1796.68400340847,AAPL_380-270
5232,133.98,-5.36,7,7,7,7,92.5654948645344,1796.68400340847,AAPL_445-295
5233,133.98,-4.24,7,7,7,7,73.32241824148367,1796.68400340847,AAPL_415-185
5234,133.98,-1.01,7,7,7,7,29.5527387846965,1796.68400340847,AAPL_430-295
5235,133.98,-3.48,7,7,7,7,53.16986361909864,1796.68400340847,AAPL_390-175
5236,133.98,0.39,7,7,7,7,64.49818426437906,1796.68400340847,AAPL_480-205
5237,133.98,-4.11,7,7,7,7,52.58863377889275,1796.68400340847,AAPL_465-100
5238,133.98,-0.37,18,18,17,17,47.14214228523154,1796.68400340847,AAPL_500-10
5239,133.98,-6.31,7,7,7,7,91.07111710419149,1796.68400340847,AAPL_490-110
5240,133.98,-2.8,8,8,8,8,50.18849784389536,1796.68400340847,AAPL_405-285
5241,133.98,-1.89,8,8,7,7,34.83379221768301,1796.68400340847,AAPL_400-80
5242,133.98,-5.4,7,7,7,7,74.7294283928685,1796.68400340847,AAPL_440-85
5243,133.98,-5.46,9,9,9,9,86.26204836152667,1796.68400340847,AAPL_380-275
5244,133.98,-4.76,7,7,7,7,69.98200244253961,1796.68400340847,AAPL_425-85
5245,133.98,-11.55,27,26,26,26,159.76614752049574,1796.68400340847,AAPL_475-5
5246,133.98,-4.53,7,7,7,7,64.44331935935003,1796.68400340847,AAPL_455-200
5247,133.98,-2.59,7,7,7,7,37.52754771567398,1796.68400340847,AAPL_445-300
5248,133.98,-4.08,7,7,7,7,67.34344108955685,1796.68400340847,AAPL_415-190
5249,133.98,-5.36,7,7,7,7,70.14590124292873,1796.68400340847,AAPL_430-300
5250,133.98,-0.68,7,7,7,7,30.445746734351797,1796.68400340847,AAPL_390-180
5251,133.98,-3.27,7,7,7,7,43.77877073933784,1796.68400340847,AAPL_465-105
5252,133.98,-4.78,16,16,15,15,91.08213064477926,1796.68400340847,AAPL_500-15
5253,133.98,-5.77,7,7,7,7,93.74619216718894,1796.68400340847,AAPL_490-115
5254,133.98,-0.66,7,7,7,7,22.54575587395521,1796.68400340847,AAPL_480-210
5255,133.98,-4.93,8,8,8,8,89.98208109131424,1796.68400340847,AAPL_405-290
5256,133.98,-3.4,7,7,7,7,55.47534574783163,1796.68400340847,AAPL_440-90
5257,133.98,-5.44,8,8,7,7,87.71992010170916,1796.68400340847,AAPL_400-85
5258,133.98,-1.03,9,9,9,9,26.16849789707377,1796.68400340847,AAPL_380-280
5259,133.98,-10.14,19,19,18,18,170.57996172878848,1796.68400340847,AAPL_475-10
5260,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_450-0
5261,133.98,-3.82,7,7,7,7,59.58286466108972,1796.68400340847,AAPL_415-195
5262,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_435-0
5263,133.98,-3.69,7,7,7,7,41.58671669056072,1796.68400340847,AAPL_425-90
5264,133.98,-3.28,7,7,7,7,54.72427742558647,1796.68400340847,AAPL_455-205
5265,133.98,-4.38,7,7,7,7,71.09326875703526,1796.68400340847,AAPL_390-185
5266,133.98,-5.18,7,7,7,7,78.37081862376878,1796.68400340847,AAPL_465-110
5267,133.98,-7.21,12,12,12,12,101.0491563738741,1796.68400340847,AAPL_500-20
5268,133.98,-4.76,7,7,7,7,60.35305704153269,1796.68400340847,AAPL_490-120
5269,133.98,-1.71,7,7,7,7,75.67542950359177,1796.68400340847,AAPL_405-295
5270,133.98,3.49,7,7,7,7,85.81246269282859,1796.68400340847,AAPL_480-215
5271,133.98,-3.39,8,8,7,7,78.60713142335685,1796.68400340847,AAPL_400-90
5272,133.98,-8.32,9,9,9,9,125.86754736343606,1796.68400340847,AAPL_380-285
5273,133.98,-0.69,7,7,7,7,34.7812419669502,1796.68400340847,AAPL_440-95
5274,133.98,-7.79,16,16,16,16,130.2087293378838,1796.68400340847,AAPL_475-15
5275,133.98,-8.82,25,25,22,22,116.52331668439192,1796.68400340847,AAPL_435-5
5276,133.98,-6.45,7,7,7,7,100.63068386545672,1796.68400340847,AAPL_465-115
5277,133.98,-10.44,27,27,23,23,155.50981171806683,1796.68400340847,AAPL_450-5
5278,133.98,-5.22,7,7,7,7,84.65103082719848,1796.68400340847,AAPL_455-210
5279,133.98,-4.87,7,7,7,7,73.92328024090571,1796.68400340847,AAPL_425-95
5280,133.98,0.64,8,8,8,8,23.59340848426481,1796.68400340847,AAPL_390-190
5281,133.98,-3.21,7,7,7,7,81.24454592795382,1796.68400340847,AAPL_415-200
5282,133.98,-4.94,12,12,12,12,75.70480055934567,1796.68400340847,AAPL_500-25
5283,133.98,-3.07,8,8,8,8,43.767497348230506,1796.68400340847,AAPL_405-300
5284,133.98,-4.6,7,7,7,7,60.30178558554676,1796.68400340847,AAPL_490-125
5285,133.98,-2.98,8,8,7,7,50.5624178159747,1796.68400340847,AAPL_400-95
5286,133.98,-1.2,7,7,7,7,55.95457379271819,1796.68400340847,AAPL_480-220
5287,133.98,-5.34,10,10,10,10,83.39948594393505,1796.68400340847,AAPL_380-290
5288,133.98,-2.59,7,7,7,7,47.6321448334914,1796.68400340847,AAPL_440-100
5289,133.98,-0.26,20,20,20,20,72.15118531792672,1796.68400340847,AAPL_435-10
5290,133.98,-11.28,14,14,14,14,209.7992741102447,1796.68400340847,AAPL_475-20
5291,133.98,-5.77,7,7,7,7,98.18200828100196,1796.68400340847,AAPL_455-215
5292,133.98,-4.24,19,19,19,19,79.76263807452189,1796.68400340847,AAPL_450-10
5293,133.98,-6.19,7,7,7,7,87.06795271830576,1796.68400340847,AAPL_465-120
5294,133.98,-4.02,7,7,7,7,53.82488457940187,1796.68400340847,AAPL_390-195
5295,133.98,-4.87,7,7,7,7,87.89695639397439,1796.68400340847,AAPL_415-205
5296,133.98,-4.13,8,7,7,7,63.4973498303454,1796.68400340847,AAPL_425-100
5297,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_410-0
5298,133.98,-4.28,13,13,13,13,63.473652411677314,1796.68400340847,AAPL_500-30
5299,133.98,-0.98,8,8,7,7,24.14469897129999,1796.68400340847,AAPL_400-100
5300,133.98,-4.38,7,7,7,7,64.33820772260533,1796.68400340847,AAPL_490-130
5301,133.98,-4.1,9,9,9,9,57.69554299257224,1796.68400340847,AAPL_380-295
5302,133.98,-2.28,7,7,7,7,29.95126545302491,1796.68400340847,AAPL_480-225
5303,133.98,-1.66,14,14,14,14,42.75349720972967,1796.68400340847,AAPL_475-25
5304,133.98,-5.08,16,16,16,16,88.77047899189007,1796.68400340847,AAPL_450-15
5305,133.98,-2.55,7,7,7,7,51.4136836531946,1796.68400340847,AAPL_440-105
5306,133.98,-3.72,7,7,7,7,57.17319221187012,1796.68400340847,AAPL_390-200
5307,133.98,-0.34,7,7,7,7,30.73413225598312,1796.68400340847,AAPL_455-220
5308,133.98,-5.13,18,18,17,17,100.46913278939851,1796.68400340847,AAPL_435-15
5309,133.98,-5.58,7,7,7,7,83.79121607887977,1796.68400340847,AAPL_415-210
5310,133.98,-3.15,7,7,7,7,50.78861552963843,1796.68400340847,AAPL_425-105
5311,133.98,-4.41,7,7,7,7,78.70085166524608,1796.68400340847,AAPL_465-125
5312,133.98,-10.42,27,27,24,24,169.4574671921,1796.68400340847,AAPL_410-5
5313,133.98,-4.38,10,10,10,10,51.9596955584834,1796.68400340847,AAPL_500-35
5314,133.98,-3.78,9,9,9,9,63.49575048523556,1796.68400340847,AAPL_380-300
5315,133.98,-3.32,8,8,7,7,60.74972013045491,1796.68400340847,AAPL_400-105
5316,133.98,-2.79,7,7,7,7,46.36302229375702,1796.68400340847,AAPL_490-135
5317,133.98,-2.86,7,7,7,7,46.61725250191745,1796.68400340847,AAPL_480-230
5318,133.98,-1.94,13,13,13,13,34.523224209151564,1796.68400340847,AAPL_475-30
5319,133.98,-5.58,7,7,7,7,87.23864281571183,1796.68400340847,AAPL_440-110
5320,133.98,-5.29,7,7,7,7,100.8499877861528,1796.68400340847,AAPL_390-205
5321,133.98,-7.19,14,14,14,14,134.28488594916809,1796.68400340847,AAPL_450-20
5322,133.98,-3.89,7,7,7,7,86.3721817801214,1796.68400340847,AAPL_455-225
5323,133.98,-7.43,15,15,15,15,115.33715838451916,1796.68400340847,AAPL_435-20
5324,133.98,-3.56,7,7,7,7,48.823205620022,1796.68400340847,AAPL_415-215
5325,133.98,-4.96,7,7,7,7,70.94720800802577,1796.68400340847,AAPL_465-130
5326,133.98,-2.54,7,7,7,7,44.62487478662463,1796.68400340847,AAPL_425-110
5327,133.98,-3.29,20,20,20,20,68.98667272208239,1796.68400340847,AAPL_410-10
5328,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_385-0
5329,133.98,-4.45,8,8,7,7,52.22544000872576,1796.68400340847,AAPL_400-110
5330,133.98,-2.81,9,9,9,9,29.76930522118956,1796.68400340847,AAPL_500-40
5331,133.98,-0.29,7,7,7,7,32.7680989369924,1796.68400340847,AAPL_490-140
5332,133.98,-2.78,7,7,7,7,52.84172447699796,1796.68400340847,AAPL_480-235
5333,133.98,-9.17,14,14,14,14,149.12944920805023,1796.68400340847,AAPL_450-25
5334,133.98,-3.93,7,7,7,7,62.89839045573433,1796.68400340847,AAPL_390-210
5335,133.98,-3.89,7,7,7,7,51.613000553330565,1796.68400340847,AAPL_440-115
5336,133.98,-3.63,12,12,12,12,76.00610506916708,1796.68400340847,AAPL_475-35
5337,133.98,-2.78,7,7,7,7,41.670416115503,1796.68400340847,AAPL_455-230
5338,133.98,-7.38,7,7,7,7,96.83337100138908,1796.68400340847,AAPL_415-220
5339,133.98,-4.3,7,7,7,7,59.99495603224256,1796.68400340847,AAPL_425-115
5340,133.98,-5.55,14,14,14,14,101.02216645936412,1796.68400340847,AAPL_435-25
5341,133.98,-3.61,7,7,7,7,54.48774974690883,1796.68400340847,AAPL_465-135
5342,133.98,-4.67,19,19,19,19,106.8506582896776,1796.68400340847,AAPL_410-15
5343,133.98,-0.97,8,8,7,7,22.942552935415584,1796.68400340847,AAPL_400-115
5344,133.98,-7.39,29,29,26,26,115.0421332470372,1796.68400340847,AAPL_385-5
5345,133.98,-4.48,9,9,9,9,74.32528333283278,1796.68400340847,AAPL_500-45
5346,133.98,-3.56,7,7,7,7,57.88455354128615,1796.68400340847,AAPL_490-145
5347,133.98,-4.62,14,14,14,14,115.89858219769908,1796.68400340847,AAPL_450-30
5348,133.98,-4.79,7,7,7,7,74.48697299580593,1796.68400340847,AAPL_480-240
5349,133.98,-3.91,7,7,7,7,64.56274483272134,1796.68400340847,AAPL_390-215
5350,133.98,-1.84,7,7,7,7,48.16092843909783,1796.68400340847,AAPL_440-120
5351,133.98,-4.5,11,11,11,11,58.236717906933386,1796.68400340847,AAPL_475-40
5352,133.98,-5.48,7,7,7,7,81.10311447706167,1796.68400340847,AAPL_455-235
5353,133.98,-3.64,7,7,7,7,51.907562680605245,1796.68400340847,AAPL_415-225
5354,133.98,-3.14,7,7,7,7,50.1802854532564,1796.68400340847,AAPL_425-120
5355,133.98,-0.39,7,7,7,7,18.873335127674,1796.68400340847,AAPL_465-140
5356,133.98,-2.85,16,16,16,16,62.6036965374616,1796.68400340847,AAPL_410-20
5357,133.98,-11.49,14,14,14,14,165.42547061474633,1796.68400340847,AAPL_435-30
5358,133.98,-13.35,22,22,22,22,192.4272833888427,1796.68400340847,AAPL_385-10
5359,133.98,-3.58,7,7,7,7,53.72839223606848,1796.68400340847,AAPL_400-120
5360,133.98,-6.76,7,7,7,7,82.58547881159504,1796.68400340847,AAPL_490-150
5361,133.98,-1.08,9,9,9,9,16.970879231400236,1796.68400340847,AAPL_500-50
5362,133.98,-2.76,14,14,14,14,46.52910151520609,1796.68400340847,AAPL_450-35
5363,133.98,-2.27,7,7,7,7,42.26292858009092,1796.68400340847,AAPL_480-245
5364,133.98,-3.48,10,10,10,10,64.05704348191058,1796.68400340847,AAPL_475-45
5365,133.98,-3.72,7,7,7,7,58.21099036198788,1796.68400340847,AAPL_440-125
5366,133.98,-3.75,7,7,7,7,48.94258578243596,1796.68400340847,AAPL_390-220
5367,133.98,1.0,7,7,7,7,58.89858331143826,1796.68400340847,AAPL_455-240
5368,133.98,-5.24,7,7,7,7,89.72081264192956,1796.68400340847,AAPL_425-125
5369,133.98,-2.47,7,7,7,7,44.173342862035575,1796.68400340847,AAPL_465-145
5370,133.98,-6.46,14,14,14,14,104.04829391558184,1796.68400340847,AAPL_435-35
5371,133.98,-3.87,7,7,7,7,62.13837087980888,1796.68400340847,AAPL_490-155
5372,133.98,2.24,7,7,7,7,101.5689280742592,1796.68400340847,AAPL_415-230
5373,133.98,-4.92,9,9,8,8,59.07560621397372,1796.68400340847,AAPL_500-55
5374,133.98,-5.76,14,14,14,14,77.26081450980584,1796.68400340847,AAPL_410-25
5375,133.98,-11.71,20,20,19,19,194.8694481998916,1796.68400340847,AAPL_385-15
5376,133.98,-6.95,12,12,12,12,112.5336189279041,1796.68400340847,AAPL_450-40
5377,133.98,-2.92,7,7,7,7,57.9340143929326,1796.68400340847,AAPL_480-250
5378,133.98,-1.29,7,7,7,7,20.12719739460728,1796.68400340847,AAPL_400-125
5379,133.98,-6.03,9,9,9,8,103.18903524256557,1796.68400340847,AAPL_475-50
5380,133.98,-4.29,7,7,7,7,72.29735603169547,1796.68400340847,AAPL_440-130
5381,133.98,-1.63,7,7,7,7,29.903869983420297,1796.68400340847,AAPL_455-245
5382,133.98,-4.0,12,12,12,12,73.02280677984717,1796.68400340847,AAPL_435-40
5383,133.98,-4.96,7,7,7,7,80.71442990774818,1796.68400340847,AAPL_425-130
5384,133.98,-3.74,7,7,7,7,68.2227640787482,1796.68400340847,AAPL_465-150
5385,133.98,-3.63,7,7,7,7,60.87830927777763,1796.68400340847,AAPL_390-225
5386,133.98,-1.51,7,7,7,7,37.96858655947945,1796.68400340847,AAPL_415-235
5387,133.98,-3.35,7,7,7,7,50.1097600286458,1796.68400340847,AAPL_490-160
5388,133.98,-6.06,12,12,12,12,89.82538723984212,1796.68400340847,AAPL_410-30
5389,133.98,-4.33,12,12,12,12,72.89845401923625,1796.68400340847,AAPL_450-45
5390,133.98,-4.63,16,16,15,15,54.11820595201866,1796.68400340847,AAPL_385-20
5391,133.98,-2.18,9,8,8,8,45.99919620461291,1796.68400340847,AAPL_500-60
5392,133.98,-1.82,7,7,7,7,52.65718015189124,1796.68400340847,AAPL_480-255
5393,133.98,-0.67,7,7,7,7,22.858114715985398,1796.68400340847,AAPL_400-130
5394,133.98,-5.69,7,7,7,7,91.07877507086847,1796.68400340847,AAPL_440-135
5395,133.98,-0.46,7,7,7,7,24.87398681581933,1796.68400340847,AAPL_455-250
5396,133.98,-3.31,9,9,8,8,56.58830555103864,1796.68400340847,AAPL_475-55
5397,133.98,-2.42,7,7,7,7,51.4221315985513,1796.68400340847,AAPL_425-135
5398,133.98,2.39,7,7,7,7,53.62488230009417,1796.68400340847,AAPL_465-155
5399,133.98,-3.56,11,11,10,10,61.62945849169717,1796.68400340847,AAPL_435-45
5400,133.98,-1.84,7,7,7,7,41.206545809146,1796.68400340847,AAPL_415-240
5401,133.98,-1.43,7,7,7,7,38.15850744901882,1796.68400340847,AAPL_390-230
5402,133.98,-7.35,7,7,7,7,117.23619309967376,1796.68400340847,AAPL_490-165
5403,133.98,-5.75,15,15,14,14,95.59808343673942,1796.68400340847,AAPL_385-25
5404,133.98,-2.29,11,11,10,10,51.990278795337886,1796.68400340847,AAPL_450-50
5405,133.98,-2.2,12,12,12,12,67.3360279811411,1796.68400340847,AAPL_410-35
5406,133.98,-5.28,8,8,8,8,94.58868875219478,1796.68400340847,AAPL_500-65
5407,133.98,-3.88,7,7,7,7,70.90335270739054,1796.68400340847,AAPL_400-135
5408,133.98,-4.49,7,7,7,7,63.41384479380346,1796.68400340847,AAPL_480-260
5409,133.98,-2.14,7,7,7,7,48.25745544738221,1796.68400340847,AAPL_440-140
5410,133.98,-6.38,7,7,7,7,90.13005784967812,1796.68400340847,AAPL_455-255
5411,133.98,-7.09,9,9,8,8,107.70314937792156,1796.68400340847,AAPL_475-60
5412,133.98,-2.13,7,7,7,7,65.94531941016685,1796.68400340847,AAPL_465-160
5413,133.98,-3.76,7,7,7,7,65.05131463669153,1796.68400340847,AAPL_415-245
5414,133.98,-0.01,7,7,7,7,18.667598301541588,1796.68400340847,AAPL_425-140
5415,133.98,-6.15,11,11,10,10,80.17206096617417,1796.68400340847,AAPL_435-50
5416,133.98,-2.69,7,7,7,7,64.24149085759895,1796.68400340847,AAPL_490-170
5417,133.98,-2.9,7,7,7,7,67.39343477464978,1796.68400340847,AAPL_400-140
5418,133.98,-1.37,13,13,12,12,47.47976495062664,1796.68400340847,AAPL_385-30
5419,133.98,-4.38,7,7,7,7,72.10608998602929,1796.68400340847,AAPL_390-235
5420,133.98,-8.38,12,12,11,11,135.7985610084488,1796.68400340847,AAPL_450-55
5421,133.98,-5.18,12,12,11,11,93.19119465463504,1796.68400340847,AAPL_410-40
5422,133.98,-3.64,8,8,8,8,66.27317493737742,1796.68400340847,AAPL_500-70
5423,133.98,-1.8,7,7,7,7,21.51208459128401,1796.68400340847,AAPL_480-265
5424,133.98,-5.13,7,7,7,7,83.75303722604228,1796.68400340847,AAPL_440-145
5425,133.98,-1.99,7,7,7,7,30.065749531279938,1796.68400340847,AAPL_455-260
5426,133.98,-0.44,7,7,7,7,22.26979120228512,1796.68400340847,AAPL_425-145
5427,133.98,-3.13,7,7,7,7,55.81662761470858,1796.68400340847,AAPL_465-165
5428,133.98,-3.97,7,7,7,7,59.73065597773431,1796.68400340847,AAPL_415-250
5429,133.98,-6.57,8,8,8,8,116.31642287521004,1796.68400340847,AAPL_475-65
5430,133.98,-4.04,10,10,9,9,96.7876612141562,1796.68400340847,AAPL_435-55
5431,133.98,-2.76,7,7,7,7,61.4191096875533,1796.68400340847,AAPL_490-175
5432,133.98,-0.78,7,7,7,7,40.04689512442933,1796.68400340847,AAPL_400-145
5433,133.98,-1.54,7,7,7,7,28.414010454825004,1796.68400340847,AAPL_390-240
5434,133.98,-3.43,11,11,10,10,70.36222046385375,1796.68400340847,AAPL_385-35
5435,133.98,-4.81,9,9,8,8,70.18383717369677,1796.68400340847,AAPL_450-60
5436,133.98,-0.83,10,10,9,9,36.375347397876105,1796.68400340847,AAPL_410-45
5437,133.98,-4.01,7,7,7,7,83.50394820326869,1796.68400340847,AAPL_480-270
5438,133.98,-3.42,8,8,8,8,47.73681297202423,1796.68400340847,AAPL_500-75
5439,133.98,-6.2,7,7,7,7,92.4924991796196,1796.68400340847,AAPL_455-265
5440,133.98,-4.76,7,7,7,7,84.62323657315932,1796.68400340847,AAPL_425-150
5441,133.98,-2.87,7,7,7,7,37.24974879587442,1796.68400340847,AAPL_415-255
5442,133.98,-6.36,7,7,7,7,128.52142539982643,1796.68400340847,AAPL_440-150
5443,133.98,-2.24,7,7,7,7,36.70399021837657,1796.68400340847,AAPL_465-170
5444,133.98,-2.09,7,7,7,7,41.00716037566595,1796.68400340847,AAPL_400-150
5445,133.98,-0.86,7,7,7,7,25.483202969725824,1796.68400340847,AAPL_490-180
5446,133.98,-6.79,10,10,9,9,111.09398590765863,1796.68400340847,AAPL_385-40
5447,133.98,1.59,7,7,7,7,103.8981244055704,1796.68400340847,AAPL_390-245
5448,133.98,-5.47,9,9,8,8,86.90264911842807,1796.68400340847,AAPL_435-60
5449,133.98,-4.29,8,8,8,8,63.11201213750813,1796.68400340847,AAPL_475-70
5450,133.98,2.43,10,10,9,9,43.1888339377483,1796.68400340847,AAPL_410-50
5451,133.98,-4.33,8,8,8,8,73.756737490247,1796.68400340847,AAPL_450-65
5452,133.98,0.86,7,7,7,7,57.31076231519354,1796.68400340847,AAPL_415-260
5453,133.98,-3.69,7,7,7,7,53.04437057530301,1796.68400340847,AAPL_425-155
5454,133.98,-3.06,7,7,7,7,39.7414051013288,1796.68400340847,AAPL_480-275
5455,133.98,-2.51,7,7,7,7,36.76883252652352,1796.68400340847,AAPL_440-155
5456,133.98,-4.11,8,8,8,8,60.99852262762443,1796.68400340847,AAPL_500-80
5457,133.98,-3.7,7,7,7,7,48.86720660188181,1796.68400340847,AAPL_455-270
5458,133.98,-3.37,7,7,7,7,38.65948474187631,1796.68400340847,AAPL_400-155
5459,133.98,-1.4,7,7,7,7,55.5759422551432,1796.68400340847,AAPL_465-175
5460,133.98,-5.84,10,10,9,9,95.3451916827569,1796.68400340847,AAPL_385-45
5461,133.98,-4.32,8,8,8,8,68.79614036136319,1796.68400340847,AAPL_475-75
5462,133.98,-6.4,7,7,7,7,95.55274434206926,1796.68400340847,AAPL_490-185
5463,133.98,-2.13,7,7,7,7,39.978131133189024,1796.68400340847,AAPL_390-250
5464,133.98,-4.62,10,10,8,8,70.3865812626592,1796.68400340847,AAPL_435-65
5465,133.98,-6.36,9,9,8,8,70.86121689989096,1796.68400340847,AAPL_410-55
5466,133.98,-0.6,8,8,8,8,14.864855150207717,1796.68400340847,AAPL_450-70
5467,133.98,-2.62,7,7,7,7,41.638922343800665,1796.68400340847,AAPL_415-265
5468,133.98,-3.93,7,7,7,7,59.57468597588266,1796.68400340847,AAPL_480-280
5469,133.98,-2.3,8,8,8,8,45.94516658994288,1796.68400340847,AAPL_500-85
5470,133.98,-5.85,7,7,7,7,92.3613396150438,1796.68400340847,AAPL_425-160
5471,133.98,-5.44,7,7,7,7,65.86474113434348,1796.68400340847,AAPL_455-275
5472,133.98,-2.18,7,7,7,7,30.51978406680732,1796.68400340847,AAPL_440-160
5473,133.98,-3.13,7,7,7,7,66.67544512374899,1796.68400340847,AAPL_400-160
5474,133.98,-4.02,10,10,9,9,62.4808396457152,1796.68400340847,AAPL_385-50
5475,133.98,-3.12,7,7,7,7,68.10470679007953,1796.68400340847,AAPL_490-190
5476,133.98,-3.82,7,7,7,7,52.57656006292564,1796.68400340847,AAPL_465-180
5477,133.98,-2.15,7,7,7,7,44.19031915775125,1796.68400340847,AAPL_390-255
5478,133.98,-4.65,7,7,7,7,74.0487546728164,1796.68400340847,AAPL_435-70
5479,133.98,-1.67,8,8,8,8,61.879312650049066,1796.68400340847,AAPL_475-80
5480,133.98,-5.06,9,9,8,8,95.55764568074513,1796.68400340847,AAPL_410-60
5481,133.98,-3.22,7,7,7,7,38.70995869085116,1796.68400340847,AAPL_415-270
5482,133.98,-3.47,7,7,7,7,45.49854304942547,1796.68400340847,AAPL_450-75
5483,133.98,-3.34,7,7,7,7,51.40279612943488,1796.68400340847,AAPL_480-285
5484,133.98,-1.16,7,7,7,7,56.76799309580549,1796.68400340847,AAPL_425-165
5485,133.98,-2.1,8,8,8,8,60.59070978135078,1796.68400340847,AAPL_500-90
5486,133.98,-3.35,7,7,7,7,52.49653025128559,1796.68400340847,AAPL_455-280
5487,133.98,-2.17,7,7,7,7,30.876248145665148,1796.68400340847,AAPL_400-165
5488,133.98,-0.98,7,7,7,7,18.341263469055743,1796.68400340847,AAPL_440-165
5489,133.98,-4.03,10,10,9,9,68.77857493940495,1796.68400340847,AAPL_385-55
5490,133.98,-4.8,7,7,7,7,90.28497250347948,1796.68400340847,AAPL_435-75
5491,133.98,-0.49,7,7,7,7,59.82844371517462,1796.68400340847,AAPL_390-260
5492,133.98,-2.36,9,9,8,8,43.70328360628805,1796.68400340847,AAPL_410-65
5493,133.98,-3.71,7,7,7,7,66.21598818998946,1796.68400340847,AAPL_465-185
5494,133.98,-2.35,8,8,8,8,40.53505305377771,1796.68400340847,AAPL_475-85
5495,133.98,-1.46,7,7,7,7,25.34971397609224,1796.68400340847,AAPL_490-195
5496,133.98,-3.21,7,7,7,7,36.62858916615144,1796.68400340847,AAPL_415-275
5497,133.98,3.49,7,7,7,7,82.65091423307932,1796.68400340847,AAPL_480-290
5498,133.98,-3.15,7,7,7,7,59.580507183908345,1796.68400340847,AAPL_425-170
5499,133.98,-3.96,7,7,7,7,75.6369518878401,1796.68400340847,AAPL_450-80
5500,133.98,-2.57,7,7,7,7,32.63145115512479,1796.68400340847,AAPL_400-170
5501,133.98,-2.6,8,8,8,8,47.33848699554537,1796.68400340847,AAPL_500-95
5502,133.98,0.61,7,7,7,7,29.470969521910117,1796.68400340847,AAPL_455-285
5503,133.98,-2.57,10,10,9,9,43.23246714807836,1796.68400340847,AAPL_385-60
5504,133.98,0.9,7,7,7,7,30.772009996058404,1796.68400340847,AAPL_390-265
5505,133.98,-2.84,8,8,7,7,43.47674901131579,1796.68400340847,AAPL_410-70
5506,133.98,-3.58,7,7,7,7,48.5751179083081,1796.68400340847,AAPL_440-170
5507,133.98,-1.69,7,7,7,7,30.17678569705896,1796.68400340847,AAPL_435-80
5508,133.98,-7.32,7,7,7,7,106.2904058031995,1796.68400340847,AAPL_475-90
5509,133.98,-7.34,7,7,7,7,106.55100537252471,1796.68400340847,AAPL_465-190
5510,133.98,-3.59,7,7,7,7,49.10860255459576,1796.68400340847,AAPL_490-200
5511,133.98,-3.55,7,7,7,7,69.55755109538538,1796.68400340847,AAPL_415-280
